日期,日期間距,買進匯率,賣出匯率,差距
20060102,13150,38.64,39.04,-1.0
20060103,13151,38.62,39.02,-1.0
20060104,13152,38.89,39.29,-1.0
20060105,13153,38.52,38.92,-1.0
20060106,13154,38.73,39.13,-1.0
20060109,13157,38.49,38.89,-1.0
20060110,13158,38.44,38.84,-1.0
20060111,13159,38.47,38.87,-1.0
20060112,13160,38.51,38.91,-1.0
20060113,13161,38.41,38.81,-1.0
20060116,13164,38.59,38.99,-1.0
20060117,13165,38.64,39.04,-1.0
20060118,13166,38.75,39.15,-1.0
20060119,13167,38.66,39.06,-1.0
20060120,13168,38.6,39.0,-1.0
20060123,13171,38.96,39.36,-1.0
20060124,13172,39.11,39.51,-1.0
20060125,13173,39.05,39.45,-1.0
20060126,13174,39.0,39.4,-1.0
20060127,13175,38.84,39.24,-1.0
20060203,13182,38.56,38.96,-1.0
20060206,13185,38.32,38.72,-1.0
20060207,13186,38.45,38.85,-1.0
20060208,13187,38.52,38.92,-1.0
20060209,13188,38.63,39.03,-1.0
20060210,13189,38.44,38.84,-1.0
20060213,13192,38.32,38.72,-1.0
20060214,13193,38.28,38.68,-1.0
20060215,13194,38.36,38.76,-1.0
20060216,13195,38.32,38.72,-1.0
20060217,13196,38.28,38.68,-1.0
20060220,13199,38.48,38.88,-1.0
20060221,13200,38.49,38.89,-1.0
20060222,13201,38.69,39.09,-1.0
20060223,13202,38.57,38.97,-1.0
20060224,13203,38.5,38.9,-1.0
20060227,13206,38.29,38.69,-1.0
20060301,13208,38.34,38.74,-1.0
20060302,13209,38.37,38.77,-1.0
20060303,13210,38.76,39.16,-1.0
20060306,13213,39.0,39.4,-1.0
20060307,13214,38.67,39.07,-1.0
20060308,13215,38.57,38.97,-1.0
20060309,13216,38.65,39.05,-1.0
20060310,13217,38.56,38.96,-1.0
20060313,13220,38.68,39.08,-1.0
20060314,13221,38.67,39.07,-1.0
20060315,13222,38.77,39.17,-1.0
20060316,13223,38.93,39.33,-1.0
20060317,13224,39.22,39.62,-1.0
20060320,13227,39.29,39.69,-1.0
20060321,13228,39.25,39.65,-1.0
20060322,13229,39.16,39.56,-1.0
20060323,13230,39.12,39.52,-1.0
20060324,13231,38.9,39.3,-1.0
20060327,13234,39.03,39.43,-1.0
20060328,13235,39.07,39.47,-1.0
20060329,13236,38.88,39.28,-1.0
20060330,13237,39.05,39.45,-1.0
20060331,13238,39.18,39.58,-1.0
20060403,13241,39.08,39.48,-1.0
20060404,13242,39.32,39.72,-1.0
20060406,13244,39.53,39.93,-1.0
20060407,13245,39.2,39.6,-1.0
20060410,13248,39.09,39.49,-1.0
20060411,13249,39.15,39.55,-1.0
20060412,13250,39.31,39.71,-1.0
20060413,13251,39.2,39.6,-1.0
20060414,13252,39.11,39.51,-1.0
20060417,13255,39.35,39.75,-1.0
20060418,13256,39.54,39.94,-1.0
20060419,13257,39.84,40.24,-1.0
20060420,13258,39.73,40.13,-1.0
20060421,13259,39.6,40.0,-1.0
20060424,13262,39.4,39.8,-1.0
20060425,13263,39.49,39.89,-1.0
20060426,13264,39.56,39.96,-1.0
20060427,13265,39.51,39.91,-1.0
20060428,13266,39.84,40.24,-1.0
20060502,13270,39.82,40.22,-1.0
20060503,13271,39.73,40.13,-1.0
20060504,13272,39.72,40.12,-1.0
20060505,13273,40.0,40.4,-1.0
20060508,13276,39.79,40.19,-1.0
20060509,13277,39.69,40.09,-1.0
20060510,13278,39.88,40.28,-1.0
20060511,13279,39.74,40.14,-1.0
20060512,13280,40.29,40.69,-1.0
20060515,13283,40.52,40.92,-1.0
20060516,13284,40.59,40.99,-1.0
20060517,13285,40.53,40.93,-1.0
20060518,13286,40.47,40.87,-1.0
20060519,13287,40.61,41.01,-1.0
20060522,13290,40.77,41.17,-1.0
20060523,13291,40.85,41.25,-1.0
20060524,13292,40.88,41.28,-1.0
20060525,13293,40.78,41.18,-1.0
20060526,13294,40.81,41.21,-1.0
20060529,13297,40.64,41.04,-1.0
20060530,13298,40.95,41.35,-1.0
20060601,13300,40.74,41.14,-1.0
20060602,13301,40.88,41.28,-1.0
20060605,13304,41.34,41.74,-1.0
20060606,13305,41.21,41.61,-1.0
20060607,13306,41.1,41.5,-1.0
20060608,13307,41.27,41.67,-1.0
20060609,13308,40.85,41.25,-1.0
20060612,13311,40.85,41.25,-1.0
20060613,13312,40.86,41.26,-1.0
20060614,13313,40.83,41.23,-1.0
20060615,13314,40.86,41.26,-1.0
20060616,13315,40.92,41.32,-1.0
20060619,13318,40.84,41.24,-1.0
20060620,13319,40.82,41.22,-1.0
20060621,13320,40.98,41.38,-1.0
20060622,13321,41.04,41.44,-1.0
20060623,13322,40.91,41.31,-1.0
20060626,13325,40.93,41.33,-1.0
20060627,13326,40.98,41.38,-1.0
20060628,13327,40.84,41.24,-1.0
20060629,13328,40.72,41.12,-1.0
20060630,13329,40.95,41.35,-1.0
20060703,13332,41.07,41.47,-1.0
20060704,13333,41.1,41.5,-1.0
20060705,13334,41.11,41.51,-1.0
20060706,13335,41.15,41.55,-1.0
20060707,13336,41.2,41.6,-1.0
20060710,13339,41.2,41.6,-1.0
20060711,13340,41.13,41.53,-1.0
20060712,13341,41.23,41.63,-1.0
20060713,13342,41.26,41.66,-1.0
20060714,13343,41.22,41.62,-1.0
20060717,13346,41.02,41.42,-1.0
20060718,13347,41.02,41.42,-1.0
20060719,13348,40.89,41.29,-1.0
20060720,13349,41.07,41.47,-1.0
20060721,13350,41.28,41.68,-1.0
20060724,13353,41.28,41.68,-1.0
20060725,13354,41.27,41.67,-1.0
20060726,13355,41.14,41.54,-1.0
20060727,13356,41.53,41.93,-1.0
20060728,13357,41.42,41.82,-1.0
20060731,13360,41.57,41.97,-1.0
20060801,13361,41.6,42.0,-1.0
20060802,13362,41.9,42.3,-1.0
20060803,13363,41.76,42.16,-1.0
20060804,13364,41.84,42.24,-1.0
20060807,13367,42.05,42.45,-1.0
20060808,13368,41.95,42.35,-1.0
20060809,13369,41.93,42.33,-1.0
20060810,13370,41.71,42.11,-1.0
20060811,13371,41.53,41.93,-1.0
20060814,13374,41.53,41.93,-1.0
20060815,13375,41.52,41.92,-1.0
20060816,13376,41.67,42.07,-1.0
20060817,13377,41.79,42.19,-1.0
20060818,13378,41.71,42.11,-1.0
20060821,13381,41.95,42.35,-1.0
20060822,13382,41.96,42.36,-1.0
20060823,13383,41.85,42.25,-1.0
20060824,13384,41.85,42.25,-1.0
20060825,13385,41.81,42.21,-1.0
20060828,13388,41.97,42.37,-1.0
20060829,13389,41.97,42.37,-1.0
20060830,13390,42.04,42.44,-1.0
20060831,13391,42.09,42.49,-1.0
20060901,13392,41.93,42.33,-1.0
20060904,13395,41.89,42.29,-1.0
20060905,13396,41.84,42.24,-1.0
20060906,13397,41.9,42.3,-1.0
20060907,13398,41.86,42.26,-1.0
20060908,13399,41.63,42.03,-1.0
20060911,13402,41.66,42.06,-1.0
20060912,13403,41.64,42.04,-1.0
20060913,13404,41.51,41.91,-1.0
20060914,13405,41.57,41.97,-1.0
20060915,13406,41.67,42.07,-1.0
20060918,13409,41.54,41.94,-1.0
20060919,13410,41.53,41.93,-1.0
20060920,13411,41.5,41.9,-1.0
20060921,13412,41.67,42.07,-1.0
20060922,13413,42.04,42.44,-1.0
20060925,13416,41.92,42.32,-1.0
20060926,13417,41.8,42.2,-1.0
20060927,13418,41.64,42.04,-1.0
20060928,13419,41.76,42.16,-1.0
20060929,13420,41.75,42.15,-1.0
20061002,13423,41.82,42.22,-1.0
20061003,13424,41.92,42.32,-1.0
20061004,13425,41.92,42.32,-1.0
20061005,13426,41.87,42.27,-1.0
20061011,13432,41.59,41.99,-1.0
20061012,13433,41.55,41.95,-1.0
20061013,13434,41.42,41.82,-1.0
20061014,13435,41.33,41.73,-1.0
20061016,13437,41.43,41.83,-1.0
20061017,13438,41.39,41.79,-1.0
20061018,13439,41.45,41.85,-1.0
20061019,13440,41.5,41.9,-1.0
20061020,13441,41.72,42.12,-1.0
20061023,13444,41.6,42.0,-1.0
20061024,13445,41.54,41.94,-1.0
20061025,13446,41.69,42.09,-1.0
20061026,13447,41.91,42.31,-1.0
20061027,13448,42.0,42.4,-1.0
20061030,13451,42.05,42.45,-1.0
20061031,13452,42.02,42.42,-1.0
20061101,13453,42.07,42.47,-1.0
20061102,13454,41.9,42.3,-1.0
20061103,13455,41.83,42.23,-1.0
20061106,13458,41.68,42.08,-1.0
20061107,13459,41.69,42.09,-1.0
20061108,13460,41.78,42.18,-1.0
20061109,13461,41.83,42.23,-1.0
20061110,13462,42.0,42.4,-1.0
20061113,13465,41.89,42.29,-1.0
20061114,13466,41.83,42.23,-1.0
20061115,13467,41.91,42.31,-1.0
20061116,13468,41.91,42.31,-1.0
20061117,13469,41.89,42.29,-1.0
20061120,13472,42.08,42.48,-1.0
20061121,13473,41.98,42.38,-1.0
20061122,13474,42.02,42.42,-1.0
20061123,13475,42.21,42.61,-1.0
20061124,13476,42.4,42.8,-1.0
20061127,13479,42.73,43.13,-1.0
20061128,13480,42.75,43.15,-1.0
20061129,13481,42.63,43.03,-1.0
20061130,13482,42.55,42.95,-1.0
20061201,13483,42.73,43.13,-1.0
20061204,13486,42.9,43.3,-1.0
20061205,13487,42.79,43.19,-1.0
20061206,13488,42.8,43.2,-1.0
20061207,13489,42.82,43.22,-1.0
20061208,13490,42.8,43.2,-1.0
20061211,13493,42.69,43.09,-1.0
20061212,13494,42.79,43.19,-1.0
20061213,13495,42.95,43.35,-1.0
20061214,13496,42.82,43.22,-1.0
20061215,13497,42.71,43.11,-1.0
20061218,13500,42.48,42.88,-1.0
20061219,13501,42.78,43.18,-1.0
20061220,13502,42.89,43.29,-1.0
20061221,13503,42.79,43.19,-1.0
20061222,13504,42.8,43.2,-1.0
20061225,13507,42.65,43.05,-1.0
20061226,13508,42.67,43.07,-1.0
20061227,13509,42.83,43.23,-1.0
20061228,13510,42.68,43.08,-1.0
20061229,13511,42.74,43.14,-1.0
20070102,13515,42.78,43.18,-1.0
20070103,13516,42.84,43.24,-1.0
20070104,13517,42.67,43.07,-1.0
20070105,13518,42.24,42.64,-1.0
20070108,13521,42.27,42.67,-1.0
20070109,13522,42.43,42.83,-1.0
20070110,13523,42.36,42.76,-1.0
20070111,13524,42.28,42.68,-1.0
20070112,13525,42.11,42.51,-1.0
20070115,13528,42.2,42.6,-1.0
20070116,13529,42.24,42.64,-1.0
20070117,13530,42.17,42.57,-1.0
20070118,13531,42.31,42.71,-1.0
20070119,13532,42.42,42.82,-1.0
20070122,13535,42.51,42.91,-1.0
20070123,13536,42.53,42.93,-1.0
20070124,13537,42.5,42.9,-1.0
20070125,13538,42.49,42.89,-1.0
20070126,13539,42.38,42.78,-1.0
20070129,13542,42.41,42.81,-1.0
20070130,13543,42.53,42.93,-1.0
20070131,13544,42.45,42.85,-1.0
20070201,13545,42.59,42.99,-1.0
20070202,13546,42.65,43.05,-1.0
20070205,13549,42.46,42.86,-1.0
20070206,13550,42.47,42.87,-1.0
20070207,13551,42.65,43.05,-1.0
20070208,13552,42.72,43.12,-1.0
20070209,13553,42.7,43.1,-1.0
20070212,13556,42.82,43.22,-1.0
20070213,13557,42.81,43.21,-1.0
20070214,13558,42.94,43.34,-1.0
20070215,13559,43.02,43.42,-1.0
20070216,13560,43.13,43.53,-1.0
20070226,13570,43.26,43.66,-1.0
20070227,13571,43.22,43.62,-1.0
20070301,13573,43.33,43.73,-1.0
20070302,13574,43.18,43.58,-1.0
20070303,13575,43.19,43.59,-1.0
20070305,13577,43.05,43.45,-1.0
20070306,13578,43.07,43.47,-1.0
20070307,13579,43.07,43.47,-1.0
20070308,13580,43.14,43.54,-1.0
20070309,13581,43.14,43.54,-1.0
20070312,13584,43.17,43.57,-1.0
20070313,13585,43.23,43.63,-1.0
20070314,13586,43.36,43.76,-1.0
20070315,13587,43.5,43.9,-1.0
20070316,13588,43.84,44.24,-1.0
20070319,13591,43.86,44.26,-1.0
20070320,13592,43.87,44.27,-1.0
20070321,13593,43.84,44.24,-1.0
20070322,13594,43.94,44.34,-1.0
20070323,13595,43.85,44.25,-1.0
20070326,13598,43.64,44.04,-1.0
20070327,13599,43.9,44.3,-1.0
20070328,13600,43.9,44.3,-1.0
20070329,13601,43.86,44.26,-1.0
20070330,13602,43.88,44.28,-1.0
20070402,13605,44.01,44.41,-1.0
20070403,13606,44.11,44.51,-1.0
20070404,13607,43.98,44.38,-1.0
20070409,13612,44.0,44.4,-1.0
20070410,13613,44.18,44.58,-1.0
20070411,13614,44.23,44.63,-1.0
20070412,13615,44.42,44.82,-1.0
20070413,13616,44.59,44.99,-1.0
20070414,13617,44.52,45.1,-1.0
20070416,13619,44.76,45.16,-1.0
20070417,13620,44.72,45.12,-1.0
20070418,13621,44.87,45.27,-1.0
20070419,13622,44.82,45.22,-1.0
20070420,13623,44.93,45.33,-1.0
20070423,13626,44.86,45.26,-1.0
20070424,13627,44.83,45.23,-1.0
20070425,13628,45.1,45.5,-1.0
20070426,13629,45.12,45.52,-1.0
20070427,13630,45.07,45.47,-1.0
20070430,13633,45.08,45.48,-1.0
20070502,13635,45.03,45.43,-1.0
20070503,13636,45.1,45.5,-1.0
20070504,13637,44.9,45.3,-1.0
20070507,13640,45.0,45.4,-1.0
20070508,13641,45.05,45.45,-1.0
20070509,13642,44.87,45.27,-1.0
20070510,13643,44.95,45.35,-1.0
20070511,13644,44.7,45.1,-1.0
20070514,13647,44.94,45.34,-1.0
20070515,13648,44.96,45.36,-1.0
20070516,13649,45.15,45.55,-1.0
20070517,13650,44.94,45.34,-1.0
20070518,13651,44.86,45.26,-1.0
20070521,13654,44.86,45.26,-1.0
20070522,13655,44.76,45.16,-1.0
20070523,13656,44.89,45.29,-1.0
20070524,13657,44.58,44.98,-1.0
20070525,13658,44.5,44.9,-1.0
20070528,13661,44.41,44.81,-1.0
20070529,13662,44.36,44.76,-1.0
20070530,13663,44.11,44.51,-1.0
20070531,13664,44.2,44.6,-1.0
20070601,13665,44.2,44.6,-1.0
20070604,13668,44.22,44.62,-1.0
20070605,13669,44.4,44.8,-1.0
20070606,13670,44.43,44.83,-1.0
20070607,13671,44.4,44.8,-1.0
20070608,13672,44.01,44.41,-1.0
20070611,13675,43.87,44.27,-1.0
20070612,13676,43.88,44.28,-1.0
20070613,13677,43.69,44.09,-1.0
20070614,13678,43.85,44.25,-1.0
20070615,13679,43.94,44.34,-1.0
20070620,13684,44.13,44.53,-1.0
20070621,13685,43.87,44.27,-1.0
20070622,13686,43.72,44.12,-1.0
20070623,13687,43.82,44.39,-1.0
20070625,13689,43.86,44.26,-1.0
20070626,13690,43.9,44.3,-1.0
20070627,13691,43.86,44.26,-1.0
20070628,13692,43.98,44.38,-1.0
20070629,13693,43.85,44.25,-1.0
20070702,13696,44.26,44.66,-1.0
20070703,13697,44.43,44.83,-1.0
20070704,13698,44.48,44.88,-1.0
20070705,13699,44.55,44.95,-1.0
20070706,13700,44.4,44.8,-1.0
20070709,13703,44.31,44.71,-1.0
20070710,13704,44.49,44.89,-1.0
20070711,13705,44.8,45.2,-1.0
20070712,13706,45.02,45.42,-1.0
20070713,13707,45.0,45.4,-1.0
20070716,13710,45.01,45.41,-1.0
20070717,13711,45.07,45.47,-1.0
20070718,13712,45.06,45.46,-1.0
20070719,13713,45.13,45.53,-1.0
20070720,13714,45.04,45.44,-1.0
20070723,13717,45.16,45.56,-1.0
20070724,13718,45.06,45.46,-1.0
20070725,13719,44.97,45.37,-1.0
20070726,13720,44.88,45.28,-1.0
20070727,13721,44.84,45.24,-1.0
20070730,13724,44.67,45.07,-1.0
20070731,13725,44.78,45.18,-1.0
20070801,13726,44.69,45.09,-1.0
20070802,13727,44.72,45.12,-1.0
20070803,13728,44.82,45.22,-1.0
20070806,13731,45.26,45.66,-1.0
20070807,13732,45.22,45.62,-1.0
20070808,13733,45.04,45.44,-1.0
20070809,13734,45.11,45.51,-1.0
20070810,13735,44.93,45.33,-1.0
20070813,13738,44.87,45.27,-1.0
20070814,13739,44.55,44.95,-1.0
20070815,13740,44.34,44.74,-1.0
20070816,13741,44.32,44.72,-1.0
20070817,13742,43.98,44.38,-1.0
20070820,13745,44.21,44.61,-1.0
20070821,13746,44.16,44.56,-1.0
20070822,13747,44.24,44.64,-1.0
20070823,13748,44.44,44.84,-1.0
20070824,13749,44.58,44.98,-1.0
20070827,13752,44.89,45.29,-1.0
20070828,13753,44.85,45.25,-1.0
20070829,13754,44.76,45.16,-1.0
20070830,13755,44.87,45.27,-1.0
20070831,13756,44.89,45.29,-1.0
20070903,13759,44.87,45.27,-1.0
20070904,13760,44.74,45.14,-1.0
20070905,13761,44.68,45.08,-1.0
20070906,13762,44.67,45.07,-1.0
20070907,13763,45.01,45.41,-1.0
20070910,13766,45.39,45.79,-1.0
20070911,13767,45.43,45.83,-1.0
20070912,13768,45.62,46.02,-1.0
20070913,13769,45.82,46.22,-1.0
20070914,13770,45.73,46.13,-1.0
20070917,13773,45.73,46.13,-1.0
20070918,13774,45.73,46.13,-1.0
20070919,13775,46.06,46.46,-1.0
20070920,13776,46.22,46.62,-1.0
20070921,13777,46.23,46.63,-1.0
20070926,13782,46.32,46.72,-1.0
20070927,13783,46.22,46.62,-1.0
20070928,13784,46.09,46.49,-1.0
20070929,13785,46.18,46.82,-1.0
20071001,13787,46.18,46.58,-1.0
20071002,13788,46.0,46.4,-1.0
20071003,13789,46.0,46.4,-1.0
20071004,13790,45.78,46.18,-1.0
20071005,13791,45.82,46.22,-1.0
20071008,13794,45.79,46.19,-1.0
20071009,13795,45.59,45.99,-1.0
20071011,13797,46.05,46.45,-1.0
20071012,13798,46.07,46.47,-1.0
20071015,13801,46.19,46.59,-1.0
20071016,13802,46.04,46.44,-1.0
20071017,13803,46.1,46.5,-1.0
20071018,13804,46.26,46.66,-1.0
20071019,13805,46.3,46.7,-1.0
20071022,13808,46.43,46.83,-1.0
20071023,13809,46.08,46.48,-1.0
20071024,13810,46.12,46.52,-1.0
20071025,13811,46.15,46.55,-1.0
20071026,13812,46.45,46.85,-1.0
20071029,13815,46.55,46.95,-1.0
20071030,13816,46.5,46.9,-1.0
20071031,13817,46.62,47.02,-1.0
20071101,13818,46.55,46.95,-1.0
20071102,13819,46.69,47.09,-1.0
20071105,13822,46.7,47.1,-1.0
20071106,13823,46.84,47.24,-1.0
20071107,13824,47.16,47.56,-1.0
20071108,13825,47.15,47.55,-1.0
20071109,13826,47.21,47.61,-1.0
20071112,13829,47.09,47.49,-1.0
20071113,13830,47.01,47.41,-1.0
20071114,13831,47.09,47.49,-1.0
20071115,13832,47.04,47.44,-1.0
20071116,13833,47.06,47.46,-1.0
20071119,13836,47.18,47.58,-1.0
20071120,13837,47.51,47.91,-1.0
20071121,13838,47.64,48.04,-1.0
20071122,13839,47.82,48.22,-1.0
20071123,13840,48.04,48.44,-1.0
20071126,13843,47.8,48.2,-1.0
20071127,13844,47.74,48.14,-1.0
20071128,13845,47.57,47.97,-1.0
20071129,13846,47.57,47.97,-1.0
20071130,13847,47.38,47.78,-1.0
20071203,13850,47.28,47.68,-1.0
20071204,13851,47.27,47.67,-1.0
20071205,13852,47.43,47.83,-1.0
20071206,13853,46.92,47.32,-1.0
20071207,13854,47.02,47.42,-1.0
20071210,13857,47.15,47.55,-1.0
20071211,13858,47.39,47.79,-1.0
20071212,13859,47.34,47.74,-1.0
20071213,13860,47.37,47.77,-1.0
20071214,13861,47.15,47.55,-1.0
20071217,13864,46.51,46.91,-1.0
20071218,13865,46.57,46.97,-1.0
20071219,13866,46.6,47.0,-1.0
20071220,13867,46.49,46.89,-1.0
20071221,13868,46.53,46.93,-1.0
20071224,13871,46.57,46.97,-1.0
20071225,13872,46.6,47.0,-1.0
20071226,13873,46.71,47.11,-1.0
20071227,13874,46.96,47.36,-1.0
20071228,13875,47.42,47.82,-1.0
20071231,13878,47.59,47.99,-1.0
20080102,13880,47.36,47.76,-1.0
20080103,13881,47.57,47.97,-1.0
20080104,13882,47.5,47.9,-1.0
20080107,13885,47.43,47.83,-1.0
20080108,13886,47.58,47.98,-1.0
20080109,13887,47.61,48.01,-1.0
20080110,13888,47.43,47.83,-1.0
20080111,13889,47.85,48.25,-1.0
20080114,13892,47.92,48.32,-1.0
20080115,13893,47.73,48.13,-1.0
20080116,13894,47.63,48.03,-1.0
20080117,13895,47.05,47.45,-1.0
20080118,13896,47.05,47.45,-1.0
20080121,13899,46.81,47.21,-1.0
20080122,13900,46.63,47.03,-1.0
20080123,13901,47.14,47.54,-1.0
20080124,13902,47.01,47.41,-1.0
20080125,13903,47.45,47.85,-1.0
20080128,13906,47.26,47.66,-1.0
20080129,13907,47.49,47.89,-1.0
20080130,13908,47.4,47.8,-1.0
20080131,13909,47.59,47.99,-1.0
20080201,13910,47.59,47.99,-1.0
20080204,13913,47.33,47.73,-1.0
20080205,13914,47.18,47.58,-1.0
20080212,13921,46.14,46.54,-1.0
20080213,13922,45.87,46.27,-1.0
20080214,13923,46.13,46.53,-1.0
20080215,13924,46.29,46.69,-1.0
20080218,13927,46.37,46.77,-1.0
20080219,13928,46.45,46.85,-1.0
20080220,13929,46.32,46.72,-1.0
20080221,13930,46.24,46.64,-1.0
20080222,13931,46.26,46.66,-1.0
20080225,13934,46.17,46.57,-1.0
20080226,13935,45.94,46.34,-1.0
20080227,13936,46.39,46.79,-1.0
20080229,13938,46.9,47.3,-1.0
20080303,13941,47.08,47.48,-1.0
20080304,13942,46.75,47.15,-1.0
20080305,13943,46.63,47.03,-1.0
20080306,13944,46.85,47.25,-1.0
20080307,13945,47.1,47.5,-1.0
20080310,13948,46.95,47.35,-1.0
20080311,13949,46.82,47.22,-1.0
20080312,13950,46.98,47.38,-1.0
20080313,13951,47.55,47.95,-1.0
20080314,13952,47.73,48.13,-1.0
20080317,13955,48.5,48.9,-1.0
20080318,13956,48.2,48.6,-1.0
20080319,13957,48.08,48.48,-1.0
20080320,13958,47.57,47.97,-1.0
20080321,13959,46.99,47.39,-1.0
20080324,13962,46.29,46.69,-1.0
20080325,13963,46.57,46.97,-1.0
20080326,13964,46.6,47.0,-1.0
20080327,13965,47.27,47.67,-1.0
20080328,13966,47.72,48.12,-1.0
20080331,13969,47.82,48.22,-1.0
20080401,13970,47.32,47.72,-1.0
20080402,13971,47.24,47.64,-1.0
20080403,13972,47.33,47.73,-1.0
20080407,13976,47.44,47.84,-1.0
20080408,13977,47.91,48.31,-1.0
20080409,13978,47.64,48.04,-1.0
20080410,13979,47.89,48.29,-1.0
20080411,13980,47.77,48.17,-1.0
20080414,13983,47.7,48.1,-1.0
20080415,13984,47.79,48.19,-1.0
20080416,13985,47.72,48.12,-1.0
20080417,13986,48.12,48.52,-1.0
20080418,13987,48.05,48.45,-1.0
20080421,13990,47.89,48.29,-1.0
20080422,13991,47.88,48.28,-1.0
20080423,13992,48.2,48.6,-1.0
20080424,13993,47.7,48.1,-1.0
20080425,13994,47.03,47.43,-1.0
20080428,13997,47.5,47.9,-1.0
20080429,13998,47.13,47.53,-1.0
20080430,13999,47.2,47.6,-1.0
20080502,14001,46.9,47.3,-1.0
20080505,14004,46.98,47.38,-1.0
20080506,14005,46.97,47.37,-1.0
20080507,14006,46.97,47.37,-1.0
20080508,14007,47.11,47.51,-1.0
20080509,14008,47.22,47.62,-1.0
20080512,14011,47.32,47.72,-1.0
