日期,日期間距,買進匯率,賣出匯率,差距
20060102,13150,4.0456,4.0856,-1.0
20060103,13151,4.0244,4.0644,-1.0
20060104,13152,0.0019,0.0022,-1.0
20060105,13153,0.0019,0.0022,-1.0
20060106,13154,0.0019,0.0022,-1.0
20060109,13157,3.9414,3.9814,-1.0
20060110,13158,3.9494,3.9894,-1.0
20060111,13159,3.9555,3.9955,-1.0
20060112,13160,3.9322,3.9722,-1.0
20060113,13161,3.9451,3.9851,-1.0
20060116,13164,3.9375,3.9775,-1.0
20060117,13165,3.946,3.986,-1.0
20060118,13166,3.9606,4.0006,-1.0
20060119,13167,3.9628,4.0028,-1.0
20060120,13168,3.9622,4.0022,-1.0
20060123,13171,3.9466,3.9866,-1.0
20060124,13172,3.9452,3.9852,-1.0
20060125,13173,3.9448,3.9848,-1.0
20060126,13174,3.9458,3.9858,-1.0
20060127,13175,3.9466,3.9866,-1.0
20060203,13182,3.9602,4.0002,-1.0
20060206,13185,3.9605,4.0005,-1.0
20060207,13186,3.9795,4.0195,-1.0
20060208,13187,3.9952,4.0352,-1.0
20060209,13188,4.0051,4.0451,-1.0
20060210,13189,3.9868,4.0268,-1.0
20060213,13192,4.0028,4.0428,-1.0
20060214,13193,3.9933,4.0333,-1.0
20060215,13194,4.0,4.04,-1.0
20060216,13195,4.006,4.046,-1.0
20060217,13196,4.0038,4.0438,-1.0
20060220,13199,4.0055,4.0455,-1.0
20060221,13200,4.0159,4.0559,-1.0
20060222,13201,4.0365,4.0765,-1.0
20060223,13202,4.0252,4.0652,-1.0
20060224,13203,4.0189,4.0589,-1.0
20060227,13206,4.0156,4.0556,-1.0
20060301,13208,3.9964,4.0364,-1.0
20060302,13209,3.9993,4.0393,-1.0
20060303,13210,4.0112,4.0512,-1.0
20060306,13213,4.02,4.06,-1.0
20060307,13214,4.0264,4.0664,-1.0
20060308,13215,4.0223,4.0623,-1.0
20060309,13216,4.0203,4.0603,-1.0
20060310,13217,4.0194,4.0594,-1.0
20060313,13220,4.0,4.0588,-1.0
20060314,13221,4.0103,4.0503,-1.0
20060315,13222,4.01,4.05,-1.0
20060316,13223,4.0169,4.0569,-1.0
20060317,13224,4.0179,4.0579,-1.0
20060320,13227,0.0019,0.0022,-1.0
20060321,13228,4.0282,4.0682,-1.0
20060322,13229,4.0332,4.0732,-1.0
20060323,13230,4.0381,4.0781,-1.0
20060324,13231,0.0019,0.0022,-1.0
20060327,13234,4.04,4.08,-1.0
20060328,13235,4.0412,4.0812,-1.0
20060329,13236,4.0404,4.0804,-1.0
20060330,13237,4.0339,4.0739,-1.0
20060331,13238,4.0286,4.0686,-1.0
20060403,13241,4.0433,4.0833,-1.0
20060404,13242,4.0302,4.0702,-1.0
20060406,13244,4.0161,4.0561,-1.0
20060407,13245,4.0146,4.0546,-1.0
20060410,13248,4.029,4.069,-1.0
20060411,13249,0.0019,0.0022,-1.0
20060412,13250,0.0019,0.0022,-1.0
20060413,13251,0.0019,0.0022,-1.0
20060414,13252,0.0019,0.0022,-1.0
20060417,13255,0.0019,0.0022,-1.0
20060418,13256,0.0019,0.0022,-1.0
20060419,13257,0.0019,0.0022,-1.0
20060420,13258,0.0019,0.0022,-1.0
20060421,13259,0.0019,0.0022,-1.0
20060424,13262,0.0019,0.0022,-1.0
20060425,13263,0.0019,0.0022,-1.0
20060426,13264,0.0019,0.0022,-1.0
20060427,13265,0.0019,0.0022,-1.0
20060428,13266,0.0019,0.0022,-1.0
20060502,13270,0.0018,0.0021,-1.0
20060503,13271,0.0018,0.0021,-1.0
20060504,13272,0.0018,0.0021,-1.0
20060505,13273,0.0018,0.0021,-1.0
20060508,13276,0.0018,0.0021,-1.0
20060509,13277,0.0018,0.0021,-1.0
20060510,13278,0.0018,0.0021,-1.0
20060511,13279,0.0018,0.0021,-1.0
20060512,13280,0.0018,0.0021,-1.0
20060515,13283,0.0018,0.0021,-1.0
20060516,13284,3.9512,3.9912,-1.0
20060517,13285,3.9249,3.9649,-1.0
20060518,13286,3.9562,3.9962,-1.0
20060519,13287,3.965,4.005,-1.0
20060522,13290,3.986,4.026,-1.0
20060523,13291,3.9688,4.0088,-1.0
20060524,13292,3.9693,4.0093,-1.0
20060525,13293,3.9802,4.0202,-1.0
20060526,13294,3.9739,4.0139,-1.0
20060529,13297,3.9706,4.0106,-1.0
20060530,13298,3.9687,4.0087,-1.0
20060601,13300,3.9806,4.0206,-1.0
20060602,13301,3.979,4.019,-1.0
20060605,13304,3.9806,4.0206,-1.0
20060606,13305,3.9804,4.0204,-1.0
20060607,13306,3.9958,4.0358,-1.0
20060608,13307,4.0341,4.0741,-1.0
20060609,13308,4.0279,4.0679,-1.0
20060612,13311,4.0394,4.0794,-1.0
20060613,13312,4.0596,4.0996,-1.0
20060614,13313,4.053,4.093,-1.0
20060615,13314,4.0475,4.0875,-1.0
20060616,13315,4.0405,4.0805,-1.0
20060619,13318,4.0542,4.0942,-1.0
20060620,13319,4.0516,4.0916,-1.0
20060621,13320,4.059,4.099,-1.0
20060622,13321,4.0613,4.1013,-1.0
20060623,13322,4.0692,4.1092,-1.0
20060626,13325,4.0693,4.1093,-1.0
20060627,13326,4.0635,4.1035,-1.0
20060628,13327,4.0624,4.1024,-1.0
20060629,13328,4.0572,4.0972,-1.0
20060630,13329,4.0298,4.0698,-1.0
20060703,13332,4.0206,4.0606,-1.0
20060704,13333,4.0103,4.0503,-1.0
20060705,13334,4.03,4.07,-1.0
20060706,13335,4.0393,4.0793,-1.0
20060707,13336,4.0341,4.0741,-1.0
20060710,13339,4.0287,4.0687,-1.0
20060711,13340,4.0405,4.0805,-1.0
20060712,13341,4.0447,4.0847,-1.0
20060713,13342,4.0553,4.0953,-1.0
20060714,13343,4.0682,4.1082,-1.0
20060717,13346,4.0878,4.1278,-1.0
20060718,13347,4.086,4.126,-1.0
20060719,13348,4.0912,4.1312,-1.0
20060720,13349,4.0764,4.1164,-1.0
20060721,13350,4.0812,4.1212,-1.0
20060724,13353,4.0949,4.1349,-1.0
20060725,13354,4.0852,4.1252,-1.0
20060726,13355,4.0923,4.1323,-1.0
20060727,13356,4.0863,4.1263,-1.0
20060728,13357,4.0916,4.1316,-1.0
20060731,13360,4.0918,4.1318,-1.0
20060801,13361,4.0962,4.1362,-1.0
20060802,13362,4.103,4.143,-1.0
20060803,13363,4.1001,4.1401,-1.0
20060804,13364,4.0997,4.1397,-1.0
20060807,13367,4.0957,4.1357,-1.0
20060808,13368,4.0956,4.1356,-1.0
20060809,13369,4.0903,4.1303,-1.0
20060810,13370,4.0692,4.1092,-1.0
20060811,13371,4.0715,4.1115,-1.0
20060814,13374,4.0792,4.1192,-1.0
20060815,13375,4.0773,4.1173,-1.0
20060816,13376,4.0795,4.1195,-1.0
20060817,13377,4.0692,4.1092,-1.0
20060818,13378,4.0754,4.1154,-1.0
20060821,13381,4.0841,4.1241,-1.0
20060822,13382,4.0923,4.1323,-1.0
20060823,13383,4.0923,4.1323,-1.0
20060824,13384,4.1002,4.1402,-1.0
20060825,13385,4.1056,4.1456,-1.0
20060828,13388,4.1092,4.1492,-1.0
20060829,13389,4.109,4.149,-1.0
20060830,13390,4.1144,4.1544,-1.0
20060831,13391,4.1163,4.1563,-1.0
20060901,13392,4.1141,4.1541,-1.0
20060904,13395,4.1037,4.1437,-1.0
20060905,13396,4.1064,4.1464,-1.0
20060906,13397,4.1071,4.1471,-1.0
20060907,13398,4.1142,4.1542,-1.0
20060908,13399,4.1149,4.1549,-1.0
20060911,13402,4.1179,4.1579,-1.0
20060912,13403,4.1213,4.1613,-1.0
20060913,13404,4.1181,4.1581,-1.0
20060914,13405,4.1228,4.1628,-1.0
20060915,13406,4.1263,4.1663,-1.0
20060918,13409,4.1241,4.1641,-1.0
20060919,13410,4.126,4.166,-1.0
20060920,13411,4.1313,4.1713,-1.0
20060921,13412,4.131,4.171,-1.0
20060922,13413,4.1408,4.1808,-1.0
20060925,13416,4.1392,4.1792,-1.0
20060926,13417,4.1403,4.1803,-1.0
20060927,13418,4.1496,4.1896,-1.0
20060928,13419,4.1583,4.1983,-1.0
20060929,13420,4.1651,4.2051,-1.0
20061002,13423,4.1695,4.2095,-1.0
20061003,13424,4.1601,4.2001,-1.0
20061004,13425,4.1682,4.2082,-1.0
20061005,13426,4.1647,4.2047,-1.0
20061011,13432,4.1857,4.2257,-1.0
20061012,13433,4.1794,4.2194,-1.0
20061013,13434,4.1728,4.2128,-1.0
20061014,13435,4.178,4.218,-1.0
20061016,13437,4.1803,4.2203,-1.0
20061017,13438,4.1729,4.2129,-1.0
20061018,13439,4.1775,4.2175,-1.0
20061019,13440,4.1773,4.2173,-1.0
20061020,13441,4.1816,4.2216,-1.0
20061023,13444,4.1922,4.2322,-1.0
20061024,13445,4.1936,4.2336,-1.0
20061025,13446,4.1972,4.2372,-1.0
20061026,13447,4.1934,4.2334,-1.0
20061027,13448,4.1978,4.2378,-1.0
20061030,13451,4.1973,4.2373,-1.0
20061031,13452,4.2016,4.2416,-1.0
20061101,13453,4.1919,4.2319,-1.0
20061102,13454,4.1739,4.2139,-1.0
20061103,13455,4.1617,4.2017,-1.0
20061106,13458,4.1622,4.2022,-1.0
20061107,13459,4.1481,4.1881,-1.0
20061108,13460,4.1568,4.1968,-1.0
20061109,13461,4.1572,4.1972,-1.0
20061110,13462,4.1525,4.1925,-1.0
20061113,13465,4.1399,4.1799,-1.0
20061114,13466,4.1431,4.1831,-1.0
20061115,13467,4.1507,4.1907,-1.0
20061116,13468,4.1537,4.1937,-1.0
20061117,13469,4.1626,4.2026,-1.0
20061120,13472,4.1657,4.2057,-1.0
20061121,13473,4.1552,4.1952,-1.0
20061122,13474,4.1519,4.1919,-1.0
20061123,13475,4.1519,4.1919,-1.0
20061124,13476,4.1592,4.1992,-1.0
20061127,13479,4.15,4.19,-1.0
20061128,13480,4.144,4.184,-1.0
20061129,13481,4.1282,4.1682,-1.0
20061130,13482,4.1197,4.1597,-1.0
20061201,13483,4.1131,4.1531,-1.0
20061204,13486,4.1158,4.1558,-1.0
20061205,13487,4.1022,4.1422,-1.0
20061206,13488,4.109,4.149,-1.0
20061207,13489,4.1046,4.1446,-1.0
20061208,13490,4.119,4.159,-1.0
20061211,13493,4.1293,4.1693,-1.0
20061212,13494,4.1289,4.1689,-1.0
20061213,13495,4.1357,4.1757,-1.0
20061214,13496,4.1428,4.1828,-1.0
20061215,13497,4.1439,4.1839,-1.0
20061218,13500,4.1419,4.1819,-1.0
20061219,13501,4.1659,4.2059,-1.0
20061220,13502,4.1528,4.1928,-1.0
20061221,13503,4.1447,4.1847,-1.0
20061222,13504,4.1456,4.1856,-1.0
20061225,13507,4.1492,4.1892,-1.0
20061226,13508,4.1547,4.1947,-1.0
20061227,13509,4.1606,4.2006,-1.0
20061228,13510,4.1593,4.1993,-1.0
20061229,13511,4.1534,4.1934,-1.0
20070102,13515,4.1255,4.1655,-1.0
20070103,13516,4.1259,4.1659,-1.0
20070104,13517,4.1433,4.1833,-1.0
20070105,13518,4.1556,4.1956,-1.0
20070108,13521,4.1616,4.2016,-1.0
20070109,13522,4.1624,4.2024,-1.0
20070110,13523,4.175,4.215,-1.0
20070111,13524,4.186,4.226,-1.0
20070112,13525,4.18,4.22,-1.0
20070115,13528,4.1831,4.2231,-1.0
20070116,13529,4.1857,4.2257,-1.0
20070117,13530,4.1952,4.2352,-1.0
20070118,13531,4.1993,4.2393,-1.0
20070119,13532,4.1991,4.2391,-1.0
20070122,13535,4.2141,4.2541,-1.0
20070123,13536,4.2162,4.2562,-1.0
20070124,13537,4.2006,4.2406,-1.0
20070125,13538,4.2083,4.2483,-1.0
20070126,13539,4.215,4.255,-1.0
20070129,13542,4.2205,4.2605,-1.0
20070130,13543,4.22,4.26,-1.0
20070131,13544,4.217,4.257,-1.0
20070201,13545,4.2154,4.2554,-1.0
20070202,13546,4.2244,4.2644,-1.0
20070205,13549,4.2222,4.2622,-1.0
20070206,13550,4.2291,4.2691,-1.0
20070207,13551,4.2387,4.2787,-1.0
20070208,13552,4.2403,4.2803,-1.0
20070209,13553,4.2337,4.2737,-1.0
20070212,13556,4.2371,4.2771,-1.0
20070213,13557,4.2404,4.2804,-1.0
20070214,13558,4.2311,4.2711,-1.0
20070215,13559,4.2239,4.2639,-1.0
20070216,13560,4.2367,4.2767,-1.0
20070226,13570,4.2366,4.2766,-1.0
20070227,13571,4.2352,4.2752,-1.0
20070301,13573,4.2299,4.2699,-1.0
20070302,13574,4.2302,4.2702,-1.0
20070303,13575,4.2228,4.2628,-1.0
20070305,13577,4.2279,4.2679,-1.0
20070306,13578,4.236,4.276,-1.0
20070307,13579,4.2401,4.2801,-1.0
20070308,13580,4.2346,4.2746,-1.0
20070309,13581,4.2371,4.2771,-1.0
20070312,13584,4.2432,4.2832,-1.0
20070313,13585,4.2369,4.2769,-1.0
20070314,13586,4.2424,4.2824,-1.0
20070315,13587,4.245,4.285,-1.0
20070316,13588,4.2562,4.2962,-1.0
20070319,13591,4.2599,4.2999,-1.0
20070320,13592,4.2591,4.2991,-1.0
20070321,13593,4.2606,4.3006,-1.0
20070322,13594,4.2473,4.2873,-1.0
20070323,13595,4.2532,4.2932,-1.0
20070326,13598,4.2517,4.2917,-1.0
20070327,13599,4.2563,4.2963,-1.0
20070328,13600,4.2583,4.2983,-1.0
20070329,13601,4.259,4.299,-1.0
20070330,13602,4.2597,4.2997,-1.0
20070402,13605,4.2622,4.3022,-1.0
20070403,13606,4.2639,4.3039,-1.0
20070404,13607,4.2554,4.2954,-1.0
20070409,13612,4.2593,4.2993,-1.0
20070410,13613,4.2591,4.2991,-1.0
20070411,13614,4.2627,4.3027,-1.0
20070412,13615,4.2669,4.3069,-1.0
20070413,13616,4.2661,4.3061,-1.0
20070414,13617,4.2618,4.3139,-1.0
20070416,13619,4.2733,4.3133,-1.0
20070417,13620,4.269,4.309,-1.0
20070418,13621,4.2744,4.3144,-1.0
20070419,13622,4.2725,4.3125,-1.0
20070420,13623,4.2756,4.3156,-1.0
20070423,13626,4.2737,4.3137,-1.0
20070424,13627,4.2758,4.3158,-1.0
20070425,13628,4.2808,4.3208,-1.0
20070426,13629,4.2831,4.3231,-1.0
20070427,13630,4.2897,4.3297,-1.0
20070430,13633,4.3016,4.3416,-1.0
20070502,13635,4.3012,4.3412,-1.0
20070503,13636,4.2997,4.3397,-1.0
20070504,13637,4.2994,4.3394,-1.0
20070507,13640,4.2918,4.3318,-1.0
20070508,13641,4.3005,4.3405,-1.0
20070509,13642,4.3053,4.3453,-1.0
20070510,13643,4.3083,4.3483,-1.0
20070511,13644,4.3139,4.3539,-1.0
20070514,13647,4.3175,4.3575,-1.0
20070515,13648,4.3169,4.3569,-1.0
20070516,13649,4.3212,4.3612,-1.0
20070517,13650,4.3251,4.3651,-1.0
20070518,13651,4.333,4.373,-1.0
20070521,13654,4.3344,4.3744,-1.0
20070522,13655,4.3417,4.3817,-1.0
20070523,13656,4.3458,4.3858,-1.0
20070524,13657,4.3322,4.3722,-1.0
20070525,13658,4.326,4.366,-1.0
20070528,13661,4.3151,4.3551,-1.0
20070529,13662,4.2969,4.3369,-1.0
20070530,13663,4.2931,4.3331,-1.0
20070531,13664,4.3004,4.3404,-1.0
20070601,13665,4.2988,4.3388,-1.0
20070604,13668,4.2968,4.3368,-1.0
20070605,13669,4.2999,4.3399,-1.0
20070606,13670,4.3046,4.3446,-1.0
20070607,13671,4.2995,4.3395,-1.0
20070608,13672,4.288,4.328,-1.0
20070611,13675,4.2869,4.3269,-1.0
20070612,13676,4.2998,4.3398,-1.0
20070613,13677,4.312,4.352,-1.0
20070614,13678,4.3156,4.3556,-1.0
20070615,13679,4.3264,4.3664,-1.0
20070620,13684,4.3139,4.3539,-1.0
20070621,13685,4.302,4.342,-1.0
20070622,13686,4.2762,4.3162,-1.0
20070623,13687,4.2676,4.3203,-1.0
20070625,13689,4.2817,4.3217,-1.0
20070626,13690,4.2826,4.3226,-1.0
20070627,13691,4.2858,4.3258,-1.0
20070628,13692,4.292,4.332,-1.0
20070629,13693,4.2781,4.3181,-1.0
20070702,13696,4.2901,4.3301,-1.0
20070703,13697,4.2985,4.3385,-1.0
20070704,13698,4.2972,4.3372,-1.0
20070705,13699,4.2971,4.3371,-1.0
20070706,13700,4.2956,4.3356,-1.0
20070709,13703,4.2769,4.3169,-1.0
20070710,13704,4.3024,4.3424,-1.0
20070711,13705,4.3076,4.3476,-1.0
20070712,13706,4.3136,4.3536,-1.0
20070713,13707,4.312,4.352,-1.0
20070716,13710,4.3165,4.3565,-1.0
20070717,13711,4.3203,4.3603,-1.0
20070718,13712,4.3206,4.3606,-1.0
20070719,13713,4.3206,4.3606,-1.0
20070720,13714,4.3119,4.3519,-1.0
20070723,13717,4.3176,4.3576,-1.0
20070724,13718,4.3134,4.3534,-1.0
20070725,13719,4.3219,4.3619,-1.0
20070726,13720,4.3193,4.3593,-1.0
20070727,13721,4.3284,4.3684,-1.0
20070730,13724,4.3187,4.3587,-1.0
20070731,13725,4.3161,4.3561,-1.0
20070801,13726,4.3207,4.3607,-1.0
20070802,13727,4.3186,4.3586,-1.0
20070803,13728,4.325,4.365,-1.0
20070806,13731,4.3317,4.3717,-1.0
20070807,13732,4.3292,4.3692,-1.0
20070808,13733,4.3227,4.3627,-1.0
20070809,13734,4.3278,4.3678,-1.0
20070810,13735,4.3312,4.3712,-1.0
20070813,13738,4.3286,4.3686,-1.0
20070814,13739,4.3312,4.3712,-1.0
20070815,13740,4.3334,4.3734,-1.0
20070816,13741,4.34,4.38,-1.0
20070817,13742,4.3149,4.3549,-1.0
20070820,13745,4.3122,4.3522,-1.0
20070821,13746,4.3182,4.3582,-1.0
20070822,13747,4.3169,4.3569,-1.0
20070823,13748,4.3247,4.3647,-1.0
20070824,13749,4.3393,4.3793,-1.0
20070827,13752,4.3437,4.3837,-1.0
20070828,13753,4.3495,4.3895,-1.0
20070829,13754,4.3585,4.3985,-1.0
20070830,13755,4.3579,4.3979,-1.0
20070831,13756,4.3557,4.3957,-1.0
20070903,13759,4.3546,4.3946,-1.0
20070904,13760,4.3558,4.3958,-1.0
20070905,13761,4.3559,4.3959,-1.0
20070906,13762,4.3559,4.3959,-1.0
20070907,13763,4.3635,4.4035,-1.0
20070910,13766,4.3757,4.4157,-1.0
20070911,13767,4.3764,4.4164,-1.0
20070912,13768,4.379,4.419,-1.0
20070913,13769,4.383,4.423,-1.0
20070914,13770,4.3831,4.4231,-1.0
20070917,13773,4.3807,4.4207,-1.0
20070918,13774,4.3795,4.4195,-1.0
20070919,13775,4.385,4.425,-1.0
20070920,13776,4.382,4.422,-1.0
20070921,13777,4.3734,4.4134,-1.0
20070926,13782,4.3646,4.4046,-1.0
20070927,13783,4.3496,4.3896,-1.0
20070928,13784,4.3301,4.3701,-1.0
20070929,13785,4.3139,4.3685,-1.0
20071001,13787,4.3197,4.3597,-1.0
20071002,13788,4.3201,4.3601,-1.0
20071003,13789,4.3207,4.3607,-1.0
20071004,13790,4.3243,4.3643,-1.0
20071005,13791,4.3231,4.3631,-1.0
20071008,13794,4.3223,4.3623,-1.0
20071009,13795,4.3159,4.3559,-1.0
20071011,13797,4.3213,4.3613,-1.0
20071012,13798,4.3216,4.3616,-1.0
20071015,13801,4.314,4.354,-1.0
20071016,13802,4.3167,4.3567,-1.0
20071017,13803,4.3207,4.3607,-1.0
20071018,13804,4.32,4.36,-1.0
20071019,13805,4.3192,4.3592,-1.0
20071022,13808,4.3172,4.3572,-1.0
20071023,13809,4.3205,4.3605,-1.0
20071024,13810,4.3259,4.3659,-1.0
20071025,13811,4.322,4.362,-1.0
20071026,13812,4.3156,4.3556,-1.0
20071029,13815,4.3147,4.3547,-1.0
20071030,13816,4.3159,4.3559,-1.0
20071031,13817,4.3214,4.3614,-1.0
20071101,13818,4.3252,4.3652,-1.0
20071102,13819,4.3252,4.3652,-1.0
20071105,13822,4.3276,4.3676,-1.0
20071106,13823,4.3251,4.3651,-1.0
20071107,13824,4.3295,4.3695,-1.0
20071108,13825,4.3327,4.3727,-1.0
20071109,13826,4.3298,4.3698,-1.0
20071112,13829,4.3361,4.3761,-1.0
20071113,13830,4.3264,4.3664,-1.0
20071114,13831,4.3198,4.3598,-1.0
20071115,13832,4.3313,4.3713,-1.0
20071116,13833,4.336,4.376,-1.0
20071119,13836,4.3379,4.3779,-1.0
20071120,13837,4.3382,4.3782,-1.0
20071121,13838,4.3428,4.3828,-1.0
20071122,13839,4.3444,4.3844,-1.0
20071123,13840,4.3475,4.3875,-1.0
20071126,13843,4.3476,4.3876,-1.0
20071127,13844,4.3553,4.3953,-1.0
20071128,13845,4.3513,4.3913,-1.0
20071129,13846,4.3558,4.3958,-1.0
20071130,13847,4.3474,4.3874,-1.0
20071203,13850,4.3427,4.3827,-1.0
20071204,13851,4.3478,4.3878,-1.0
20071205,13852,4.3543,4.3943,-1.0
20071206,13853,4.3394,4.3794,-1.0
20071207,13854,4.346,4.386,-1.0
20071210,13857,4.351,4.391,-1.0
20071211,13858,4.3632,4.4032,-1.0
20071212,13859,4.37,4.41,-1.0
20071213,13860,4.3706,4.4106,-1.0
20071214,13861,4.3727,4.4127,-1.0
20071217,13864,4.383,4.423,-1.0
20071218,13865,4.3849,4.4249,-1.0
20071219,13866,4.3837,4.4237,-1.0
20071220,13867,4.3907,4.4307,-1.0
20071221,13868,4.3931,4.4331,-1.0
20071224,13871,4.3953,4.4353,-1.0
20071225,13872,4.4158,4.4558,-1.0
20071226,13873,4.4159,4.4559,-1.0
20071227,13874,4.4267,4.4667,-1.0
20071228,13875,4.4303,4.4703,-1.0
20071231,13878,4.4206,4.4606,-1.0
20080102,13880,4.4284,4.4684,-1.0
20080103,13881,4.44,4.48,-1.0
20080104,13882,4.4397,4.4797,-1.0
20080107,13885,4.4464,4.4864,-1.0
20080108,13886,4.4464,4.4864,-1.0
20080109,13887,4.4512,4.4912,-1.0
20080110,13888,4.4497,4.4897,-1.0
20080111,13889,4.4502,4.4902,-1.0
20080114,13892,4.4397,4.4797,-1.0
20080115,13893,4.4301,4.4701,-1.0
20080116,13894,4.4403,4.4803,-1.0
20080117,13895,4.4313,4.4713,-1.0
20080118,13896,4.4396,4.4796,-1.0
20080121,13899,4.4495,4.4895,-1.0
20080122,13900,4.466,4.506,-1.0
20080123,13901,4.4609,4.5009,-1.0
20080124,13902,4.4562,4.4962,-1.0
20080125,13903,4.4603,4.5003,-1.0
20080128,13906,4.4711,4.5111,-1.0
20080129,13907,4.4692,4.5092,-1.0
20080130,13908,4.46,4.5,-1.0
20080131,13909,4.4597,4.4997,-1.0
20080201,13910,4.4493,4.4893,-1.0
20080204,13913,4.442,4.482,-1.0
20080205,13914,4.4348,4.4748,-1.0
20080212,13921,4.4134,4.4534,-1.0
20080213,13922,4.3774,4.4174,-1.0
20080214,13923,4.3888,4.4288,-1.0
20080215,13924,4.3997,4.4397,-1.0
20080218,13927,4.4091,4.4491,-1.0
20080219,13928,4.4072,4.4472,-1.0
20080220,13929,4.4024,4.4424,-1.0
20080221,13930,4.3913,4.4313,-1.0
20080222,13931,4.3764,4.4164,-1.0
20080225,13934,4.3606,4.4006,-1.0
20080226,13935,4.3388,4.3788,-1.0
20080227,13936,4.3063,4.3463,-1.0
20080229,13938,4.3331,4.3731,-1.0
20080303,13941,4.3561,4.3961,-1.0
20080304,13942,4.3312,4.3712,-1.0
20080305,13943,4.3208,4.3608,-1.0
20080306,13944,4.3006,4.3406,-1.0
20080307,13945,4.3039,4.3439,-1.0
20080310,13948,4.2902,4.3302,-1.0
20080311,13949,4.2874,4.3274,-1.0
20080312,13950,4.2981,4.3381,-1.0
20080313,13951,4.2998,4.3398,-1.0
20080314,13952,4.3183,4.3583,-1.0
20080317,13955,4.3351,4.3751,-1.0
20080318,13956,4.3191,4.3591,-1.0
20080319,13957,4.3282,4.3682,-1.0
20080320,13958,4.3283,4.3683,-1.0
20080321,13959,4.3073,4.3473,-1.0
20080324,13962,4.2624,4.3024,-1.0
20080325,13963,4.2481,4.2881,-1.0
20080326,13964,4.2489,4.2889,-1.0
20080327,13965,4.2787,4.3187,-1.0
20080328,13966,4.3136,4.3536,-1.0
20080331,13969,4.3127,4.3527,-1.0
20080401,13970,4.3017,4.3417,-1.0
20080402,13971,4.3082,4.3482,-1.0
20080403,13972,4.3163,4.3563,-1.0
20080407,13976,4.3238,4.3638,-1.0
20080408,13977,4.3397,4.3797,-1.0
20080409,13978,4.3302,4.3702,-1.0
20080410,13979,4.3144,4.3544,-1.0
20080411,13980,4.3097,4.3497,-1.0
20080414,13983,4.3109,4.3509,-1.0
20080415,13984,4.3049,4.3449,-1.0
20080416,13985,4.3036,4.3436,-1.0
20080417,13986,4.3123,4.3523,-1.0
20080418,13987,4.3078,4.3478,-1.0
20080421,13990,4.3062,4.3462,-1.0
20080422,13991,4.3119,4.3519,-1.0
20080423,13992,4.3174,4.3574,-1.0
20080424,13993,4.3147,4.3547,-1.0
20080425,13994,4.3087,4.3487,-1.0
20080428,13997,4.318,4.358,-1.0
20080429,13998,4.3328,4.3728,-1.0
20080430,13999,4.334,4.374,-1.0
20080502,14001,4.3368,4.3768,-1.0
20080505,14004,4.3444,4.3844,-1.0
20080506,14005,4.3443,4.3843,-1.0
20080507,14006,4.3483,4.3883,-1.0
20080508,14007,4.3857,4.4257,-1.0
20080509,14008,4.3645,4.4045,-1.0
20080512,14011,4.3957,4.4357,-1.0
20080513,14012,4.3962,4.4362,-1.0
20080514,14013,4.4103,4.4503,-1.0
20080515,14014,4.3942,4.4342,-1.0
20080516,14015,4.3666,4.4066,-1.0
20080519,14018,4.3579,4.3979,-1.0
20080520,14019,4.3612,4.4012,-1.0
20080521,14020,4.3613,4.4013,-1.0
20080522,14021,4.3531,4.3931,-1.0
20080523,14022,4.3725,4.4125,-1.0
20080526,14025,4.374,4.414,-1.0
20080527,14026,4.3767,4.4167,-1.0
20080528,14027,4.3725,4.4125,-1.0
20080529,14028,4.3693,4.4093,-1.0
20080530,14029,4.3591,4.3991,-1.0
20080602,14032,4.3369,4.3769,-1.0
20080603,14033,4.3521,4.3921,-1.0
20080604,14034,4.3543,4.3943,-1.0
20080605,14035,4.3558,4.3958,-1.0
20080606,14036,4.3606,4.4006,-1.0
20080609,14039,4.3558,4.3958,-1.0
20080610,14040,4.3671,4.4071,-1.0
20080611,14041,4.3697,4.4097,-1.0
20080612,14042,4.3866,4.4266,-1.0
20080613,14043,4.3892,4.4292,-1.0
20080616,14046,4.3814,4.4214,-1.0
20080617,14047,4.3774,4.4174,-1.0
20080618,14048,4.3895,4.4295,-1.0
20080619,14049,4.3974,4.4374,-1.0
20080620,14050,4.3954,4.4354,-1.0
20080623,14053,4.4022,4.4422,-1.0
20080624,14054,4.4092,4.4492,-1.0
20080625,14055,4.4039,4.4439,-1.0
20080626,14056,4.4063,4.4463,-1.0
20080627,14057,4.4067,4.4467,-1.0
20080630,14060,4.4819,4.4919,-1.0
20080701,14061,4.4834,4.4934,-1.0
20080702,14062,4.485,4.495,-1.0
20080703,14063,4.4881,4.4981,-1.0
20080704,14064,4.4895,4.4995,-1.0
20080707,14067,4.4895,4.4995,-1.0
20080708,14068,4.4892,4.4992,-1.0
20080709,14069,4.4892,4.4992,-1.0
20080710,14070,4.4924,4.5024,-1.0
20080711,14071,4.488,4.498,-1.0
20080714,14074,4.49,4.5,-1.0
20080715,14075,4.488,4.498,-1.0
20080716,14076,4.4855,4.4955,-1.0
20080717,14077,4.4831,4.4931,-1.0
20080718,14078,4.4833,4.4933,-1.0
20080721,14081,4.4843,4.4943,-1.0
20080722,14082,4.4867,4.4967,-1.0
20080723,14083,4.4888,4.4988,-1.0
20080724,14084,4.4926,4.5026,-1.0
20080725,14085,4.4903,4.5003,-1.0
